Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,lead_time
29746770,M,22,caucasian,Mid-School,<25K,North,City Hotel,2017-02-22,2017-02-24,2016-09-15,3,1,1,HB,No,No,No Deposit,Online,Yes,Check-Out,No,0,221,160
4516818,F,37,Asian American,College,>100K,North,Airport Hotels,2016-09-01,2016-09-04,2016-06-20,5,1,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,146,73
34312747,M,27,Asian American,Grad,25K --50K,South,Resort,2016-09-03,2016-09-07,2016-08-21,1,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,153,13
33776602,M,59,caucasian,College,<25K,North,City Hotel,2017-04-02,2017-04-04,2017-01-16,2,1,0,HB,No,No,Refundable,Online,No,Check-Out,No,0,237,76
7027040,M,24,Latino,College,25K --50K,West,City Hotel,2017-03-23,2017-03-24,2016-11-13,3,1,1,BB,No,No,No Deposit,Online,Yes,Check-Out,No,0,146,130
40089327,M,43,caucasian,Grad,50K -- 100K,North,City Hotel,2017-02-08,2017-02-09,2016-11-14,2,1,0,BB,No,No,No Deposit,Agent,No,Check-Out,Yes,5,133,86
35803295,F,57,Latino,High-School,50K -- 100K,East,Resort,2017-07-04,2017-07-05,2017-06-09,1,1,0,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,140,25
6755370,F,20,Asian American,Grad,25K --50K,North,City Hotel,2017-07-05,2017-07-08,2017-01-22,3,3,2,HB,Yes,Yes,No Deposit,Direct,Yes,Check-Out,No,0,143,164
46465141,F,64,Asian American,College,50K -- 100K,South,Resort,2017-07-16,2017-07-18,2016-12-09,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,184,219
74518124,F,60,African American,High-School,>100K,North,City Hotel,2017-07-15,2017-07-18,2017-04-13,1,1,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,25,125,93
43560850,M,36,Latino,College,50K -- 100K,South,City Hotel,2017-07-22,2017-07-23,2016-12-17,4,2,0,BB,No,No,Non-Refundable,Agent,Yes,Check-Out,Yes,40,107,217
96389588,M,40,African American,High-School,<25K,East,City Hotel,2017-02-20,2017-02-22,2016-08-15,2,3,0,BB,Yes,No,No Deposit,Online,Yes,No-Show,Yes,10,187,189
63224632,M,20,African American,Grad,50K -- 100K,North,Airport Hotels,2017-07-20,2017-07-21,2017-06-11,2,2,0,FB,No,No,No Deposit,Agent,No,Check-Out,Yes,5,183,39
20285407,F,47,Asian American,Grad,<25K,East,City Hotel,2017-07-05,2017-07-07,2017-05-27,2,2,0,BB,Yes,No,Refundable,Online,No,No-Show,No,0,142,39
53632514,M,61,caucasian,College,50K -- 100K,East,Resort,2017-06-03,2017-06-05,2017-02-11,2,2,0,HB,Yes,No,No Deposit,Agent,No,Check-Out,Yes,20,132,112
46853701,M,66,caucasian,Mid-School,50K -- 100K,West,Resort,2017-05-11,2017-05-12,2017-03-24,1,2,2,BB,No,No,No Deposit,Online,No,Canceled,No,0,136,48
79287671,F,50,Latino,Mid-School,>100K,West,Resort,2017-01-24,2017-01-26,2016-07-04,5,2,0,BB,No,No,No Deposit,Agent,Yes,Canceled,No,0,186,204
81517103,F,26,African American,College,25K --50K,East,Airport Hotels,2017-04-26,2017-04-27,2016-10-29,3,2,1,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,10,163,179
14370446,F,58,caucasian,High-School,<25K,North,Resort,2017-03-28,2017-03-29,2017-03-03,1,2,2,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,10,220,25
56432418,F,46,Latino,College,50K -- 100K,North,Resort,2016-07-22,2016-07-25,2016-05-11,4,1,0,BB,No,No,No Deposit,Agent,No,Check-Out,No,0,217,72
54399896,M,64,African American,College,25K --50K,South,Airport Hotels,2016-10-06,2016-10-08,2016-06-25,1,3,0,BB,No,No,Refundable,Online,No,Check-Out,No,0,144,103
55689120,F,63,Latino,High-School,25K --50K,North,City Hotel,2017-07-19,2017-07-20,2017-07-15,5,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,25,125,4
45005530,F,39,African American,College,25K --50K,South,Airport Hotels,2017-01-17,2017-01-20,2016-08-17,4,2,0,HB,Yes,No,Refundable,Online,Yes,Canceled,Yes,5,220,153
12929666,F,58,African American,College,25K --50K,South,Airport Hotels,2017-01-17,2017-01-19,2016-11-20,2,1,0,HB,Yes,Yes,No Deposit,Online,No,Check-Out,No,0,143,58
75378184,M,52,caucasian,College,<25K,North,City Hotel,2017-05-10,2017-05-13,2017-02-25,3,2,1,BB,No,No,No Deposit,Online,No,Canceled,Yes,5,247,74
56921043,F,65,Asian American,Grad,<25K,East,City Hotel,2017-05-10,2017-05-11,2016-10-26,2,3,0,BB,Yes,No,Non-Refundable,Direct,No,Check-Out,Yes,5,145,196
8585646,F,42,African American,College,>100K,North,Resort,2017-05-10,2017-05-12,2016-10-14,1,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,233,208
16627519,F,56,Latino,High-School,50K -- 100K,West,Resort,2017-03-15,2017-03-16,2016-11-17,3,2,1,FB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,15,119,118
11859089,M,48,caucasian,Grad,>100K,South,City Hotel,2017-07-05,2017-07-07,2017-06-15,2,2,1,HB,Yes,Yes,No Deposit,Direct,Yes,Check-Out,No,0,243,20
65856799,F,41,Asian American,Grad,>100K,North,Resort,2017-05-18,2017-05-19,2016-12-07,2,2,2,HB,Yes,Yes,Non-Refundable,Online,Yes,Check-Out,Yes,5,146,162
34809255,F,24,caucasian,Mid-School,25K --50K,South,Resort,2017-08-02,2017-08-05,2017-01-28,2,2,2,FB,No,No,No Deposit,Direct,Yes,Canceled,No,0,238,186
52520660,M,49,caucasian,College,50K -- 100K,South,Airport Hotels,2017-07-19,2017-07-22,2017-02-22,2,2,0,BB,No,No,Non-Refundable,Direct,Yes,Canceled,Yes,10,114,147
83066512,M,59,African American,High-School,50K -- 100K,West,City Hotel,2017-05-24,2017-05-26,2016-12-19,1,2,1,HB,Yes,No,Refundable,Online,Yes,Check-Out,No,0,228,156
25176681,F,52,Latino,College,<25K,North,Resort,2017-01-22,2017-01-23,2016-11-28,2,2,0,BB,No,No,Refundable,Online,Yes,Canceled,No,0,168,55
99698564,F,19,African American,College,25K --50K,East,Resort,2017-02-02,2017-02-05,2016-09-03,4,2,2,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,117,152
19573432,M,46,Asian American,College,<25K,West,Airport Hotels,2017-06-28,2017-07-02,2017-05-15,5,1,0,BB,No,No,No Deposit,Online,No,Canceled,Yes,5,142,44
15908673,F,43,Asian American,Grad,<25K,North,City Hotel,2017-08-01,2017-08-02,2017-06-29,3,2,0,BB,Yes,No,No Deposit,Agent,No,Check-Out,Yes,10,131,33
11839676,F,36,Asian American,High-School,>100K,North,Airport Hotels,2017-08-01,2017-08-05,2017-01-17,2,3,0,BB,No,No,No Deposit,Agent,Yes,Check-Out,No,0,241,196
73278599,M,67,African American,Mid-School,<25K,South,City Hotel,2017-08-01,2017-08-02,2017-01-31,1,2,0,BB,Yes,Yes,No Deposit,Agent,Yes,Check-Out,Yes,5,215,182
67387330,M,22,Asian American,Mid-School,50K -- 100K,South,City Hotel,2017-07-06,2017-07-07,2017-01-20,1,3,0,BB,Yes,No,No Deposit,Online,Yes,Canceled,No,0,103,167
46640736,F,35,Asian American,Mid-School,<25K,South,Resort,2017-08-01,2017-08-02,2017-01-11,2,2,0,BB,Yes,Yes,Refundable,Online,Yes,Check-Out,Yes,20,179,202
33832443,M,37,Latino,Mid-School,50K -- 100K,South,City Hotel,2017-08-01,2017-08-04,2017-01-04,1,1,1,BB,Yes,Yes,Refundable,Agent,Yes,Check-Out,No,0,116,209
81779436,F,30,Latino,College,50K -- 100K,West,City Hotel,2017-08-01,2017-08-03,2017-05-10,2,2,1,BB,Yes,No,No Deposit,Agent,Yes,Canceled,Yes,5,227,83
55649720,F,65,Latino,Grad,<25K,South,City Hotel,2017-06-28,2017-06-29,2017-01-17,5,1,0,BB,No,No,Refundable,Online,Yes,Check-Out,No,0,246,162
15403414,F,33,caucasian,Grad,25K --50K,South,City Hotel,2017-08-01,2017-08-03,2017-01-19,3,2,0,BB,No,No,Non-Refundable,Online,Yes,Canceled,Yes,25,182,194
79277541,M,21,Asian American,College,>100K,South,Resort,2017-06-19,2017-06-21,2017-01-22,2,2,0,BB,Yes,No,No Deposit,Online,No,Check-Out,Yes,40,106,148
83749023,M,45,Latino,Mid-School,25K --50K,North,Resort,2017-07-18,2017-07-20,2017-04-13,4,2,0,BB,No,No,Refundable,Online,Yes,Canceled,No,0,100,96
89532043,M,29,Latino,Grad,25K --50K,South,Resort,2017-06-30,2017-07-01,2017-06-02,2,2,0,BB,Yes,No,No Deposit,Online,Yes,Canceled,No,0,228,28
42748902,M,43,African American,Mid-School,50K -- 100K,West,City Hotel,2017-07-29,2017-07-30,2017-03-05,1,2,0,BB,Yes,No,Non-Refundable,Agent,Yes,Check-Out,Yes,20,166,146
44198506,M,44,African American,College,25K --50K,South,City Hotel,2017-07-04,2017-07-05,2017-05-15,3,3,0,BB,No,No,Refundable,Online,No,Canceled,No,0,226,50
61001776,F,22,Asian American,Mid-School,<25K,North,Airport Hotels,2017-07-04,2017-07-07,2017-03-22,3,3,0,BB,No,No,Refundable,Online,No,No-Show,Yes,5,247,104
39296025,M,42,African American,College,50K -- 100K,East,City Hotel,2017-07-04,2017-07-08,2017-06-16,1,1,1,BB,Yes,No,Refundable,Online,Yes,Check-Out,Yes,25,156,18
60078308,M,50,Asian American,High-School,<25K,North,Resort,2017-03-17,2017-03-19,2016-11-08,2,3,1,HB,No,No,No Deposit,Direct,Yes,No-Show,Yes,30,100,129
25570693,F,42,African American,High-School,25K --50K,East,Resort,2016-11-03,2016-11-06,2016-07-30,4,1,0,BB,Yes,No,No Deposit,Online,No,Check-Out,Yes,10,165,96
25917262,M,61,caucasian,College,25K --50K,West,Airport Hotels,2017-01-20,2017-01-21,2016-10-05,1,1,1,HB,Yes,Yes,No Deposit,Online,Yes,Canceled,No,0,240,107
48468793,F,39,caucasian,College,>100K,East,City Hotel,2017-08-03,2017-08-05,2017-04-09,5,2,0,BB,No,No,Non-Refundable,Online,No,Canceled,No,0,156,116
6575879,F,67,Latino,Mid-School,25K --50K,East,Resort,2017-02-07,2017-02-11,2016-12-05,3,1,2,HB,Yes,No,No Deposit,Online,No,Check-Out,No,0,169,64
13441381,F,29,caucasian,Mid-School,50K -- 100K,South,Resort,2017-05-19,2017-05-21,2017-05-07,3,1,0,BB,No,No,No Deposit,Online,Yes,Canceled,Yes,10,152,12
78248606,F,33,caucasian,High-School,<25K,South,City Hotel,2017-05-19,2017-05-20,2016-12-17,1,1,0,BB,No,No,No Deposit,Online,Yes,Canceled,Yes,25,128,153
46215415,F,19,Latino,Mid-School,>100K,South,City Hotel,2017-08-04,2017-08-05,2017-02-11,3,3,0,BB,No,No,No Deposit,Direct,Yes,No-Show,Yes,10,159,174
64636171,M,59,Asian American,College,>100K,East,City Hotel,2016-10-09,2016-10-10,2016-03-23,2,1,0,HB,No,No,Non-Refundable,Agent,Yes,Check-Out,Yes,5,126,200
1838371,F,40,African American,Grad,25K --50K,North,Resort,2017-07-09,2017-07-11,2017-07-06,2,2,1,HB,No,No,No Deposit,Direct,Yes,Check-Out,No,0,202,3
44310292,M,47,Asian American,Mid-School,25K --50K,West,Airport Hotels,2017-07-21,2017-07-25,2016-12-31,2,3,1,BB,No,No,No Deposit,Direct,Yes,Check-Out,No,0,203,202
26445906,F,31,caucasian,College,<25K,South,Airport Hotels,2017-07-21,2017-07-23,2017-03-14,2,1,0,BB,Yes,Yes,Non-Refundable,Online,Yes,Check-Out,Yes,5,138,129
90424158,M,24,African American,Grad,25K --50K,North,City Hotel,2017-05-10,2017-05-12,2016-11-27,2,2,0,BB,Yes,No,Refundable,Direct,Yes,Check-Out,No,0,179,164
77935730,M,41,Latino,Grad,<25K,South,Airport Hotels,2016-10-09,2016-10-10,2016-04-13,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,40,153,179
21927798,F,70,Asian American,High-School,25K --50K,North,Resort,2016-10-09,2016-10-12,2016-05-06,1,2,0,HB,No,No,No Deposit,Online,Yes,Canceled,Yes,30,150,156
45354256,M,56,Latino,College,25K --50K,West,City Hotel,2016-08-18,2016-08-19,2016-05-27,3,2,0,BB,No,No,No Deposit,Online,Yes,Canceled,No,0,151,83
42661562,M,22,Latino,Mid-School,>100K,East,City Hotel,2017-07-20,2017-07-21,2017-06-24,1,2,2,BB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,20,211,26
4741479,M,49,Asian American,College,>100K,West,Resort,2017-07-09,2017-07-12,2017-06-21,3,3,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,40,239,18
13185667,M,43,African American,Grad,>100K,North,City Hotel,2017-06-27,2017-07-01,2017-02-10,2,2,0,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,237,137
99152906,M,36,Asian American,College,>100K,North,Airport Hotels,2017-05-04,2017-05-05,2016-10-13,3,1,0,HB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,25,117,203
371945,M,22,African American,High-School,50K -- 100K,South,City Hotel,2016-10-09,2016-10-11,2016-04-17,4,1,0,HB,No,No,Refundable,Direct,No,Canceled,Yes,10,159,175
48214202,F,56,Latino,Mid-School,25K --50K,South,Airport Hotels,2017-04-24,2017-04-26,2016-11-02,2,1,0,BB,No,No,Non-Refundable,Online,No,Check-Out,Yes,20,165,173
42970387,F,47,African American,Grad,50K -- 100K,South,Resort,2017-06-26,2017-06-27,2016-12-12,4,2,0,BB,No,No,Refundable,Direct,Yes,Check-Out,Yes,10,122,196
36733275,M,58,African American,College,25K --50K,South,Airport Hotels,2017-06-22,2017-06-23,2017-03-14,4,1,0,FB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,131,100
49568317,M,19,Latino,College,<25K,East,City Hotel,2017-04-24,2017-04-25,2016-10-29,1,1,0,BB,Yes,No,No Deposit,Online,Yes,Canceled,Yes,15,163,177
90853623,M,41,Asian American,High-School,25K --50K,North,Resort,2017-03-16,2017-03-17,2016-08-22,5,1,1,BB,Yes,No,No Deposit,Online,Yes,Canceled,No,0,240,206
35239956,F,56,caucasian,High-School,<25K,South,City Hotel,2017-03-20,2017-03-21,2017-02-19,3,3,0,BB,No,No,No Deposit,Direct,Yes,Canceled,No,0,106,29
71213162,M,31,Latino,High-School,25K --50K,West,Resort,2017-05-12,2017-05-14,2017-04-25,1,3,0,HB,No,No,No Deposit,Agent,Yes,No-Show,No,0,230,17
16075013,F,38,caucasian,College,<25K,East,City Hotel,2017-05-10,2017-05-11,2016-11-23,2,3,1,BB,No,No,Refundable,Direct,Yes,Check-Out,Yes,10,103,168
59488857,F,47,caucasian,Grad,50K -- 100K,West,Resort,2017-03-08,2017-03-10,2017-01-18,1,3,1,BB,No,No,No Deposit,Online,No,Canceled,Yes,20,219,49
6418539,M,54,African American,High-School,>100K,West,Airport Hotels,2017-05-04,2017-05-08,2016-11-14,4,3,0,BB,Yes,Yes,No Deposit,Agent,Yes,Check-Out,Yes,10,194,171
31992366,M,66,caucasian,College,>100K,West,Resort,2017-05-08,2017-05-12,2016-12-31,3,2,1,BB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,25,151,128
66824222,F,65,African American,High-School,50K -- 100K,North,City Hotel,2017-05-08,2017-05-09,2017-03-02,5,1,1,BB,No,No,No Deposit,Online,No,No-Show,No,0,117,67
36707998,F,47,Asian American,College,50K -- 100K,West,City Hotel,2017-03-13,2017-03-15,2016-08-11,2,1,0,HB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,25,133,214
51393322,M,44,African American,College,50K -- 100K,West,City Hotel,2017-06-29,2017-07-02,2017-05-17,1,2,0,BB,No,No,Refundable,Agent,Yes,Canceled,Yes,25,141,43
98264012,M,57,Latino,College,<25K,South,City Hotel,2017-08-01,2017-08-03,2017-05-28,2,3,0,BB,No,No,No Deposit,Online,Yes,Canceled,Yes,5,229,65
47335152,M,62,African American,High-School,>100K,East,Airport Hotels,2017-07-27,2017-07-29,2017-01-27,2,2,0,BB,No,No,No Deposit,Online,Yes,Canceled,No,0,217,181
91203476,M,26,Asian American,Grad,<25K,South,City Hotel,2017-02-19,2017-02-20,2016-08-03,3,3,0,BB,No,No,Refundable,Online,Yes,Check-Out,No,0,211,200
65682768,M,67,African American,Mid-School,>100K,West,Resort,2017-07-24,2017-07-28,2017-07-02,2,3,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,130,22
2371919,M,43,African American,College,25K --50K,South,Airport Hotels,2017-02-21,2017-02-22,2017-01-29,1,2,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,40,193,23
28601866,M,65,African American,High-School,<25K,East,Airport Hotels,2017-07-26,2017-07-30,2017-03-17,4,1,1,BB,No,No,Refundable,Direct,Yes,Canceled,No,0,240,131
95952896,F,50,caucasian,College,<25K,South,Resort,2017-07-25,2017-07-27,2017-02-27,2,3,1,BB,No,No,Refundable,Direct,Yes,No-Show,Yes,30,219,148
83085226,F,62,Latino,Mid-School,>100K,North,City Hotel,2017-05-27,2017-05-31,2016-12-27,2,1,0,BB,Yes,No,Refundable,Agent,Yes,No-Show,Yes,40,172,151
58129305,M,44,African American,High-School,<25K,North,Resort,2017-07-24,2017-07-25,2017-05-27,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,No,0,108,58
74435411,F,59,Latino,College,<25K,West,City Hotel,2017-08-03,2017-08-05,2017-07-30,5,3,0,BB,Yes,Yes,Refundable,Online,No,Check-Out,No,0,111,4
31234007,F,60,caucasian,High-School,50K -- 100K,West,Resort,2017-07-23,2017-07-24,2017-06-26,2,2,1,HB,Yes,Yes,Refundable,Direct,Yes,Check-Out,Yes,10,172,27
92397487,M,20,Latino,Mid-School,<25K,South,City Hotel,2017-07-12,2017-07-13,2016-12-17,2,2,0,BB,No,No,No Deposit,Direct,Yes,Canceled,No,0,154,207
6392488,F,65,African American,Mid-School,50K -- 100K,West,City Hotel,2017-04-20,2017-04-23,2016-12-05,1,2,0,BB,Yes,No,Refundable,Agent,Yes,Check-Out,No,0,127,136
60716743,F,50,African American,Mid-School,<25K,West,Resort,2017-07-23,2017-07-25,2017-04-28,1,1,1,HB,Yes,No,No Deposit,Online,No,Canceled,Yes,20,208,86
4472378,M,23,caucasian,High-School,50K -- 100K,South,City Hotel,2017-03-28,2017-03-29,2016-11-28,2,3,0,HB,No,No,Non-Refundable,Online,Yes,Check-Out,No,0,219,120
77989959,M,32,African American,College,25K --50K,East,Airport Hotels,2017-06-07,2017-06-10,2017-06-06,2,2,1,BB,Yes,No,No Deposit,Direct,No,Check-Out,No,0,187,1
18516588,M,49,Asian American,High-School,<25K,West,Resort,2017-06-27,2017-06-29,2016-12-13,3,1,1,BB,No,No,No Deposit,Online,No,Check-Out,Yes,10,174,196
28898023,M,50,Latino,College,50K -- 100K,North,Airport Hotels,2017-06-23,2017-06-25,2017-05-23,1,3,2,HB,Yes,No,No Deposit,Agent,Yes,No-Show,Yes,20,100,31
70469552,M,38,African American,College,50K -- 100K,East,Resort,2016-09-11,2016-09-13,2016-07-15,2,2,0,BB,No,No,Non-Refundable,Agent,Yes,Check-Out,No,0,204,58
63722343,M,24,African American,Mid-School,<25K,North,Resort,2017-07-21,2017-07-22,2017-04-21,1,1,0,BB,No,No,No Deposit,Online,No,Check-Out,No,0,165,91
46164906,F,70,Asian American,College,50K -- 100K,West,Resort,2017-05-12,2017-05-13,2016-10-27,3,2,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,40,247,197
29894618,F,22,Asian American,Mid-School,50K -- 100K,South,Airport Hotels,2017-03-18,2017-03-21,2016-11-16,1,2,1,BB,No,No,No Deposit,Online,No,Check-Out,No,0,201,122
97201705,M,57,Latino,College,25K --50K,West,City Hotel,2017-04-29,2017-04-30,2016-11-25,4,2,1,HB,No,No,Refundable,Online,Yes,Canceled,No,0,115,155
57157251,M,64,caucasian,High-School,>100K,South,Airport Hotels,2017-07-09,2017-07-11,2017-01-13,2,1,1,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,190,177
43196715,M,20,African American,College,25K --50K,North,Resort,2017-07-06,2017-07-10,2017-03-12,1,2,2,BB,No,No,Refundable,Online,No,Check-Out,Yes,5,127,116
37553474,F,70,Latino,Grad,50K -- 100K,South,City Hotel,2017-01-24,2017-01-26,2016-08-04,1,3,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,143,173
56017109,F,52,Asian American,College,>100K,South,Resort,2017-01-24,2017-01-27,2016-09-18,2,1,2,BB,No,No,Non-Refundable,Online,Yes,No-Show,Yes,5,163,128
22025880,M,63,caucasian,High-School,25K --50K,South,Resort,2017-01-24,2017-01-25,2016-07-04,2,2,0,BB,Yes,No,Refundable,Direct,Yes,Check-Out,No,0,135,204
4132503,M,46,Asian American,College,<25K,West,Airport Hotels,2017-05-14,2017-05-17,2016-10-30,1,1,1,BB,No,No,Non-Refundable,Online,Yes,Canceled,Yes,25,115,196
90274462,M,31,caucasian,College,50K -- 100K,North,City Hotel,2017-01-09,2017-01-10,2016-12-02,1,3,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,25,161,38
61896636,F,57,caucasian,College,>100K,North,City Hotel,2017-04-01,2017-04-04,2016-12-20,4,3,0,BB,Yes,No,No Deposit,Online,No,Check-Out,No,0,155,102
54335840,F,22,African American,Grad,25K --50K,West,Airport Hotels,2017-07-11,2017-07-13,2017-06-01,3,1,1,HB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,10,193,40
20786554,M,44,Latino,High-School,<25K,East,Airport Hotels,2017-03-17,2017-03-18,2017-02-05,1,1,0,HB,No,No,No Deposit,Direct,Yes,Canceled,Yes,5,120,40
62860818,F,60,Asian American,College,50K -- 100K,East,Resort,2017-07-11,2017-07-14,2017-03-29,1,2,1,HB,No,No,Refundable,Agent,No,Check-Out,Yes,5,181,104
3807874,M,47,Asian American,College,25K --50K,South,City Hotel,2017-04-01,2017-04-02,2016-11-07,2,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,30,176,145
76064133,M,43,African American,Mid-School,50K -- 100K,South,Resort,2017-04-05,2017-04-07,2017-02-18,2,1,0,BB,No,No,No Deposit,Online,Yes,No-Show,Yes,25,110,46
78846158,F,45,African American,Mid-School,>100K,South,Airport Hotels,2017-04-05,2017-04-07,2017-04-04,2,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,No,0,213,1
43028980,M,66,caucasian,High-School,<25K,South,Airport Hotels,2017-04-01,2017-04-03,2016-09-08,1,1,2,BB,No,No,No Deposit,Online,No,Check-Out,Yes,5,214,205
52093772,F,25,Asian American,Mid-School,25K --50K,South,Airport Hotels,2017-03-23,2017-03-24,2016-08-17,2,1,0,BB,No,No,No Deposit,Online,No,Check-Out,Yes,40,127,218
29119582,M,58,Latino,Grad,50K -- 100K,East,City Hotel,2017-04-05,2017-04-07,2016-12-19,1,1,0,BB,No,No,No Deposit,Online,No,No-Show,Yes,30,175,107
21214030,F,28,Asian American,Grad,50K -- 100K,South,Resort,2017-02-15,2017-02-16,2016-09-03,2,2,2,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,30,166,165
87160426,M,45,Latino,College,25K --50K,North,Airport Hotels,2017-07-11,2017-07-12,2017-06-15,5,1,0,HB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,20,181,26
94313661,M,22,caucasian,High-School,<25K,South,Airport Hotels,2017-04-05,2017-04-06,2016-10-22,4,2,1,BB,No,No,No Deposit,Online,No,Check-Out,Yes,30,229,165
31541741,F,32,African American,High-School,50K -- 100K,North,City Hotel,2017-02-10,2017-02-14,2016-11-03,1,1,0,BB,No,No,Refundable,Direct,Yes,Check-Out,Yes,20,216,99
42211713,F,40,caucasian,Mid-School,>100K,South,Resort,2016-11-04,2016-11-08,2016-06-11,1,2,0,BB,Yes,No,No Deposit,Online,Yes,Canceled,No,0,203,146
3220468,F,52,Latino,Mid-School,<25K,North,Resort,2017-05-14,2017-05-15,2017-04-28,3,3,2,HB,Yes,No,Refundable,Online,Yes,No-Show,Yes,10,250,16
36615010,F,29,Asian American,College,<25K,North,Airport Hotels,2017-04-13,2017-04-14,2016-10-11,1,1,0,HB,No,No,No Deposit,Agent,Yes,Canceled,Yes,5,242,184
44852317,M,43,African American,Grad,25K --50K,South,Resort,2017-06-05,2017-06-07,2016-12-11,3,2,1,BB,No,No,No Deposit,Direct,Yes,Canceled,Yes,25,143,176
44689015,F,28,Latino,College,25K --50K,South,Airport Hotels,2017-06-05,2017-06-06,2017-02-23,2,3,0,BB,No,No,Refundable,Agent,Yes,Check-Out,Yes,10,207,102
94017237,M,54,Latino,Mid-School,50K -- 100K,West,Airport Hotels,2017-07-27,2017-07-28,2016-12-21,3,1,1,BB,Yes,Yes,No Deposit,Direct,Yes,Canceled,Yes,20,100,218
27523942,M,31,Asian American,College,25K --50K,South,Resort,2017-07-26,2017-07-29,2017-01-18,5,3,0,HB,No,No,No Deposit,Direct,Yes,Canceled,No,0,100,189
56150149,F,66,caucasian,High-School,<25K,East,Airport Hotels,2017-07-21,2017-07-22,2017-03-13,2,1,0,HB,Yes,No,No Deposit,Direct,Yes,Canceled,Yes,5,131,130
24551111,M,28,Asian American,High-School,>100K,South,Airport Hotels,2017-07-27,2017-07-29,2017-03-06,2,2,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,20,165,143
59670939,F,23,Latino,College,>100K,North,Resort,2017-01-27,2017-01-28,2016-09-26,1,2,0,FB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,10,120,123
84588393,F,25,caucasian,College,50K -- 100K,North,Resort,2017-05-11,2017-05-14,2017-04-02,1,2,0,BB,No,No,No Deposit,Online,No,Canceled,Yes,10,174,39
23031994,M,20,Latino,College,<25K,South,Resort,2017-03-23,2017-03-24,2017-01-14,2,1,2,HB,Yes,Yes,Refundable,Online,Yes,Canceled,Yes,15,112,68
46163681,F,37,caucasian,Grad,>100K,West,Resort,2016-09-30,2016-10-01,2016-08-12,2,1,1,HB,Yes,No,No Deposit,Online,No,Check-Out,Yes,5,202,49
